"Object","Close-Approach (CA) Date","CA Distance Nominal (LD | au)","CA Distance Minimum (LD | au)","V relative (km/s)","V infinity (km/s)","H (mag)","Estimated Diameter",""
"(2020 BR5)","2020-Jan-20 23:26 ± < 00:01","16.24 | 0.04172","16.16 | 0.04151","5.13","5.12","25.6","20 m -   45 m","bK20B05R"
"(2020 BQ2)","2020-Jan-21 04:12 ± < 00:01","19.03 | 0.04891","19.00 | 0.04882","8.72","8.72","25.3","24 m -   53 m","bK20B02Q"
"(2020 BL15)","2020-Jan-21 05:49 ±    00:35","12.26 | 0.03150","12.03 | 0.03092","9.74","9.73","26.3","14 m -   32 m","bK20B15L"
"(2020 BP1)","2020-Jan-21 07:35 ± < 00:01","13.87 | 0.03565","13.81 | 0.03548","5.20","5.19","27.2","9.6 m -   21 m","bK20B01P"
"(2020 BS1)","2020-Jan-21 13:37 ± < 00:01","6.62 | 0.01700","6.61 | 0.01698","5.52","5.49","26.3","15 m -   33 m","bK20B01S"
"(2020 BP)","2020-Jan-21 17:13 ± < 00:01","3.67 | 0.00944","3.67 | 0.00942","16.71","16.70","25.6","20 m -   44 m","bK20B00P"
"(2020 BB)","2020-Jan-21 17:49 ± < 00:01","2.00 | 0.00513","2.00 | 0.00513","3.74","3.59","28.6","5.1 m -   11 m","bK20B00B"
"(2020 BE13)","2020-Jan-21 20:08 ±    00:03","13.22 | 0.03398","13.15 | 0.03378","11.76","11.76","26.3","15 m -   33 m","bK20B13E"
"(2020 BY)","2020-Jan-21 21:57 ± < 00:01","3.82 | 0.00981","3.81 | 0.00978","16.75","16.73","24.4","34 m -   77 m","bK20B00Y"
"(2020 BN)","2020-Jan-21 23:56 ±    00:01","9.77 | 0.02511","9.71 | 0.02496","6.07","6.05","27.8","7.4 m -   17 m","bK20B00N"
"(2020 BB5)","2020-Jan-22 00:20 ± < 00:01","0.69 | 0.00177","0.69 | 0.00177","9.02","8.86","29.7","3.1 m -  6.9 m","bK20B05B"
"(2020 BP8)","2020-Jan-22 02:03 ±    00:01","17.66 | 0.04538","17.45 | 0.04484","16.49","16.49","25.4","22 m -   49 m","bK20B08P"
"(2020 BU)","2020-Jan-22 03:18 ±    00:02","19.29 | 0.04957","19.19 | 0.04931","4.23","4.22","25.9","17 m -   39 m","bK20B00U"
"(2020 BJ13)","2020-Jan-22 04:08 ±    00:01","5.55 | 0.01426","5.51 | 0.01416","4.76","4.72","26.8","11 m -   25 m","bK20B13J"
"(2020 CD)","2020-Jan-22 05:02 ±    00:06","6.55 | 0.01684","6.51 | 0.01673","5.15","5.11","28.2","6.1 m -   14 m","bK20C00D"
"(2020 BP9)","2020-Jan-22 05:15 ±    00:09","8.60 | 0.02209","8.48 | 0.02179","15.91","15.91","26.9","11 m -   25 m","bK20B09P"
"(2020 BF6)","2020-Jan-22 17:16 ± < 00:01","7.26 | 0.01867","7.25 | 0.01864","8.74","8.72","25.4","22 m -   50 m","bK20B06F"
"(2020 BH15)","2020-Jan-22 23:39 ± < 00:01","7.38 | 0.01897","7.34 | 0.01885","10.11","10.10","26.9","11 m -   25 m","bK20B15H"
"(2020 BM13)","2020-Jan-22 23:57 ±    01:21","6.75 | 0.01734","6.67 | 0.01715","10.99","10.98","26.4","14 m -   31 m","bK20B13M"
"(2019 TF2)","2020-Jan-23 03:13 ±    00:04","16.18 | 0.04158","16.17 | 0.04155","1.58","1.54","26.4","14 m -   31 m","bK19T02F"
"(2020 BY11)","2020-Jan-23 05:39 ± < 00:01","2.01 | 0.00517","2.00 | 0.00515","12.38","12.34","27.9","6.9 m -   15 m","bK20B11Y"
"(2020 BB1)","2020-Jan-23 08:39 ± < 00:01","2.56 | 0.00659","2.56 | 0.00657","11.36","11.32","28.0","6.7 m -   15 m","bK20B01B"
"(2020 BF15)","2020-Jan-23 08:55 ± < 00:01","12.31 | 0.03164","12.22 | 0.03139","17.10","17.10","25.0","27 m -   60 m","bK20B15F"
"(2020 BH7)","2020-Jan-23 12:03 ± < 00:01","12.22 | 0.03139","12.17 | 0.03128","7.80","7.79","27.7","7.5 m -   17 m","bK20B07H"
"(2018 BM5)","2020-Jan-23 23:15 ± < 00:01","13.07 | 0.03359","13.07 | 0.03359","8.59","8.58","27.3","9.2 m -   21 m","bK18B05M"
"(2020 BF1)","2020-Jan-24 05:27 ±    00:02","7.74 | 0.01988","7.71 | 0.01980","4.61","4.58","26.1","16 m -   35 m","bK20B01F"
"(2020 BG6)","2020-Jan-24 11:02 ± < 00:01","14.76 | 0.03794","14.74 | 0.03789","8.30","8.29","24.5","33 m -   74 m","bK20B06G"
"(2012 RK15)","2020-Jan-24 13:45 ± < 00:01","7.83 | 0.02012","7.83 | 0.02012","15.25","15.24","23.4","56 m -  120 m","bK12R15K"
"(2020 BW12)","2020-Jan-24 19:00 ± < 00:01","7.08 | 0.01819","7.06 | 0.01814","9.84","9.82","26.2","15 m -   34 m","bK20B12W"
"(2020 BF9)","2020-Jan-24 19:33 ± < 00:01","7.60 | 0.01952","7.57 | 0.01944","5.81","5.79","26.5","13 m -   30 m","bK20B09F"
"(2020 BP12)","2020-Jan-25 03:47 ± < 00:01","3.52 | 0.00904","3.51 | 0.00902","8.57","8.54","25.6","20 m -   44 m","bK20B12P"
"(2020 BH6)","2020-Jan-25 05:11 ± < 00:01","0.18 | 0.00047","0.18 | 0.00047","10.20","9.63","28.6","5.2 m -   12 m","bK20B06H"
"(2020 AK3)","2020-Jan-25 07:23 ± < 00:01","8.31 | 0.02136","8.27 | 0.02125","6.92","6.90","26.1","16 m -   36 m","bK20A03K"
"(2020 BK8)","2020-Jan-25 14:37 ±    00:05","7.85 | 0.02017","7.82 | 0.02009","7.71","7.69","28.4","5.4 m -   12 m","bK20B08K"
"(2020 BW10)","2020-Jan-25 21:46 ± < 00:01","6.23 | 0.01602","6.23 | 0.01600","7.75","7.73","25.4","22 m -   48 m","bK20B10W"
"(2020 BZ10)","2020-Jan-25 23:38 ±    06:19","16.39 | 0.04211","16.23 | 0.04171","3.67","3.65","27.5","8.5 m -   19 m","bK20B10Z"
"(2020 BX9)","2020-Jan-26 02:07 ± < 00:01","8.08 | 0.02076","8.05 | 0.02069","9.01","8.99","26.2","15 m -   34 m","bK20B09X"
"(2020 BE9)","2020-Jan-26 11:28 ± < 00:01","17.52 | 0.04503","17.43 | 0.04478","13.58","13.57","23.1","64 m -  140 m","bK20B09E"
"(2020 BH3)","2020-Jan-26 11:49 ± < 00:01","5.09 | 0.01308","5.07 | 0.01302","6.81","6.78","26.1","16 m -   36 m","bK20B03H"
"(2020 BE8)","2020-Jan-26 12:00 ± < 00:01","11.17 | 0.02871","11.17 | 0.02871","4.55","4.53","25.2","25 m -   55 m","bK20B08E"
"(2020 BZ14)","2020-Jan-26 14:18 ± < 00:01","8.74 | 0.02245","8.73 | 0.02243","6.72","6.70","24.0","41 m -   92 m","bK20B14Z"
"(2020 BY5)","2020-Jan-26 22:50 ±    00:02","11.81 | 0.03035","11.70 | 0.03007","7.79","7.78","26.4","14 m -   31 m","bK20B05Y"
"(2020 BN3)","2020-Jan-27 04:52 ± < 00:01","6.83 | 0.01755","6.80 | 0.01747","28.90","28.89","25.3","23 m -   52 m","bK20B03N"
"(2020 BA13)","2020-Jan-27 16:56 ± < 00:01","0.51 | 0.00132","0.51 | 0.00132","10.31","10.11","28.8","4.6 m -   10 m","bK20B13A"
"(2020 CE1)","2020-Jan-27 17:34 ± < 00:01","12.41 | 0.03188","12.40 | 0.03185","15.56","15.55","25.6","20 m -   45 m","bK20C01E"
"(2020 CL)","2020-Jan-27 21:30 ±    00:43","5.60 | 0.01440","5.50 | 0.01414","15.56","15.55","27.4","8.9 m -   20 m","bK20C00L"
"(2020 BY4)","2020-Jan-27 22:08 ± < 00:01","6.89 | 0.01770","6.85 | 0.01759","21.16","21.15","26.1","16 m -   35 m","bK20B04Y"
"(2020 CM)","2020-Jan-28 00:00 ±    00:21","5.78 | 0.01486","5.72 | 0.01470","10.67","10.66","27.9","7.1 m -   16 m","bK20C00M"
"(2020 BK13)","2020-Jan-28 02:42 ± < 00:01","1.51 | 0.00387","1.50 | 0.00385","9.87","9.80","28.5","5.4 m -   12 m","bK20B13K"
"(2020 BO2)","2020-Jan-28 03:31 ± < 00:01","10.45 | 0.02685","10.37 | 0.02665","10.70","10.70","26.4","14 m -   31 m","bK20B02O"
"(2020 BJ7)","2020-Jan-28 07:59 ± < 00:01","1.24 | 0.00318","1.24 | 0.00318","20.25","20.21","28.2","6.0 m -   13 m","bK20B07J"
"(2020 CB)","2020-Jan-28 11:04 ±    00:04","2.90 | 0.00746","2.89 | 0.00743","8.77","8.73","27.7","7.6 m -   17 m","bK20C00B"
"(2020 BG13)","2020-Jan-28 11:55 ± < 00:01","2.15 | 0.00552","2.15 | 0.00551","8.49","8.43","27.8","7.4 m -   17 m","bK20B13G"
"(2020 BJ14)","2020-Jan-28 11:56 ± < 00:01","8.45 | 0.02171","8.43 | 0.02166","15.45","15.44","24.3","37 m -   84 m","bK20B14J"
"(2020 BA15)","2020-Jan-28 18:03 ± < 00:01","0.98 | 0.00252","0.98 | 0.00251","12.22","12.13","27.3","9.1 m -   20 m","bK20B15A"
"(2020 CP)","2020-Jan-28 19:17 ± < 00:01","10.91 | 0.02804","10.90 | 0.02800","5.34","5.32","27.0","10 m -   23 m","bK20C00P"
"(2020 BG9)","2020-Jan-28 21:37 ± < 00:01","12.43 | 0.03194","12.36 | 0.03175","10.19","10.18","26.6","13 m -   29 m","bK20B09G"
"(2020 BZ13)","2020-Jan-29 01:18 ± < 00:01","0.28 | 0.00072","0.28 | 0.00071","24.40","24.25","29.8","2.9 m -  6.5 m","bK20B13Z"
"(2020 BL13)","2020-Jan-29 02:31 ± < 00:01","4.79 | 0.01230","4.78 | 0.01229","5.48","5.44","26.6","12 m -   28 m","bK20B13L"
"(2020 BJ1)","2020-Jan-29 06:29 ±    00:04","15.41 | 0.03960","15.22 | 0.03911","11.02","11.02","24.2","38 m -   86 m","bK20B01J"
"(2020 CS)","2020-Jan-30 07:25 ± < 00:01","4.54 | 0.01167","4.53 | 0.01164","6.16","6.12","28.0","6.6 m -   15 m","bK20C00S"
"(2018 AL12)","2020-Jan-30 08:13 ± 9_13:36","18.13 | 0.04660","2.90 | 0.00746","17.65","17.65","24.8","29 m -   65 m","bK18A12L"
"(2020 BL11)","2020-Jan-30 08:44 ± < 00:01","4.50 | 0.01157","4.50 | 0.01156","3.21","3.14","27.9","7.0 m -   16 m","bK20B11L"
"(2015 DJ155)","2020-Jan-30 08:48 ± < 00:01","15.21 | 0.03907","15.21 | 0.03907","8.90","8.90","23.9","44 m -   99 m","bK15DF5J"
"(2020 BV7)","2020-Jan-30 14:33 ±    00:01","5.89 | 0.01514","5.86 | 0.01506","8.32","8.29","28.0","6.7 m -   15 m","bK20B07V"
"(2020 CC1)","2020-Jan-30 19:11 ± < 00:01","11.78 | 0.03026","11.74 | 0.03015","7.66","7.64","28.0","6.7 m -   15 m","bK20C01C"
"(2020 BP11)","2020-Jan-30 19:13 ± < 00:01","12.22 | 0.03140","12.15 | 0.03122","7.70","7.69","26.8","12 m -   26 m","bK20B11P"
"(2020 CY)","2020-Jan-30 23:07 ± < 00:01","3.34 | 0.00857","3.33 | 0.00855","10.34","10.30","27.0","10 m -   23 m","bK20C00Y"
"(2020 BR8)","2020-Jan-31 01:12 ± < 00:01","9.62 | 0.02472","9.57 | 0.02459","29.30","29.29","25.6","20 m -   45 m","bK20B08R"
"(2020 CZ)","2020-Jan-31 03:51 ±    00:48","0.82 | 0.00210","0.82 | 0.00209","14.49","14.40","29.3","3.7 m -  8.2 m","bK20C00Z"
"(2020 BZ4)","2020-Jan-31 16:48 ± < 00:01","5.65 | 0.01452","5.64 | 0.01448","8.92","8.90","27.8","7.4 m -   17 m","bK20B04Z"
"(2020 CJ)","2020-Jan-31 19:03 ± < 00:01","0.92 | 0.00236","0.92 | 0.00236","6.55","6.37","26.9","11 m -   25 m","bK20C00J"
"(2020 CD1)","2020-Feb-01 03:02 ± < 00:01","7.56 | 0.01943","7.49 | 0.01923","16.26","16.25","26.2","15 m -   35 m","bK20C01D"
"(2017 AE5)","2020-Feb-01 08:18 ± < 00:01","13.58 | 0.03490","13.58 | 0.03490","9.04","9.04","22.3","92 m -  210 m","bK17A05E"
"(2020 CW)","2020-Feb-01 12:50 ± < 00:01","0.04 | 0.00011","0.04 | 0.00010","21.31","20.08","32.5","0.83 m -  1.9 m","bK20C00W"
"(2020 BN12)","2020-Feb-01 16:44 ± < 00:01","3.43 | 0.00880","3.42 | 0.00879","6.96","6.91","25.8","18 m -   41 m","bK20B12N"
"(2020 DO1)","2020-Feb-02 09:44 ±    00:05","14.43 | 0.03707","14.31 | 0.03676","6.50","6.49","25.4","22 m -   49 m","bK20D01O"
"(2020 CA)","2020-Feb-02 15:49 ±    00:02","0.57 | 0.00147","0.57 | 0.00146","13.26","13.12","29.6","3.2 m -  7.2 m","bK20C00A"
"(2020 BD9)","2020-Feb-02 22:55 ± < 00:01","16.36 | 0.04205","16.28 | 0.04182","7.57","7.56","24.9","28 m -   62 m","bK20B09D"
"(2020 DS1)","2020-Feb-03 02:49 ±    00:34","11.47 | 0.02947","11.16 | 0.02868","8.38","8.36","26.1","16 m -   36 m","bK20D01S"
"(2020 BT14)","2020-Feb-03 08:19 ± < 00:01","0.49 | 0.00126","0.49 | 0.00125","8.43","8.18","27.7","7.5 m -   17 m","bK20B14T"
"(2020 CK)","2020-Feb-03 13:45 ±    00:01","1.42 | 0.00364","1.41 | 0.00361","22.47","22.44","28.4","5.6 m -   13 m","bK20C00K"
"(2020 CQ)","2020-Feb-03 17:30 ± < 00:01","3.98 | 0.01022","3.97 | 0.01019","14.82","14.80","27.1","10 m -   23 m","bK20C00Q"
"(2020 BX12)","2020-Feb-03 18:56 ± < 00:01","11.34 | 0.02915","11.34 | 0.02915","25.28","25.28","20.6","200 m -  440 m","bK20B12X"
"(2013 BA74)","2020-Feb-04 03:46 ± < 00:01","3.69 | 0.00948","3.69 | 0.00948","7.39","7.35","25.5","21 m -   47 m","bK13B74A"
"(2020 CQ1)","2020-Feb-04 11:16 ± < 00:01","0.17 | 0.00043","0.17 | 0.00043","6.07","4.94","28.8","4.6 m -   10 m","bK20C01Q"
"(2020 CO)","2020-Feb-04 18:05 ±    00:02","11.42 | 0.02934","11.35 | 0.02917","17.49","17.48","26.1","16 m -   37 m","bK20C00O"
"(2020 CN)","2020-Feb-04 19:01 ± < 00:01","4.79 | 0.01231","4.78 | 0.01227","14.78","14.76","27.4","8.9 m -   20 m","bK20C00N"
"(2020 CH1)","2020-Feb-04 22:24 ± < 00:01","15.14 | 0.03891","15.09 | 0.03877","7.81","7.80","25.5","22 m -   48 m","bK20C01H"
"(2020 CR)","2020-Feb-04 22:51 ± < 00:01","2.58 | 0.00662","2.57 | 0.00660","22.38","22.36","27.2","9.7 m -   22 m","bK20C00R"
"(2020 CC)","2020-Feb-05 00:20 ± < 00:01","1.85 | 0.00476","1.85 | 0.00474","10.75","10.70","28.1","6.5 m -   15 m","bK20C00C"
"(2020 BR11)","2020-Feb-05 03:00 ±    00:01","10.46 | 0.02687","10.38 | 0.02666","3.18","3.15","28.1","6.3 m -   14 m","bK20B11R"
"(2020 CT)","2020-Feb-05 08:51 ± < 00:01","4.27 | 0.01097","4.24 | 0.01089","13.24","13.22","28.1","6.4 m -   14 m","bK20C00T"
"(2020 BY13)","2020-Feb-05 16:50 ± < 00:01","10.74 | 0.02761","10.68 | 0.02745","9.38","9.37","25.3","23 m -   51 m","bK20B13Y"
"(2020 CR1)","2020-Feb-06 01:26 ± < 00:01","2.43 | 0.00624","2.43 | 0.00624","7.87","7.82","27.1","10 m -   23 m","bK20C01R"
"(2020 BF10)","2020-Feb-06 16:50 ± < 00:01","2.85 | 0.00731","2.84 | 0.00730","8.57","8.53","27.2","9.7 m -   22 m","bK20B10F"
"(2020 DV)","2020-Feb-07 14:35 ±    00:05","10.59 | 0.02721","10.42 | 0.02678","10.34","10.33","26.7","12 m -   27 m","bK20D00V"
"(2020 BF11)","2020-Feb-07 22:26 ± < 00:01","16.75 | 0.04304","16.60 | 0.04267","13.87","13.87","25.0","26 m -   59 m","bK20B11F"
"(2020 BL8)","2020-Feb-08 05:37 ± < 00:01","6.58 | 0.01690","6.58 | 0.01690","3.19","3.14","25.7","19 m -   43 m","bK20B08L"
"(2020 DE2)","2020-Feb-08 07:19 ±    00:05","7.05 | 0.01811","6.99 | 0.01795","3.36","3.32","27.5","8.5 m -   19 m","bK20D02E"
"(2020 BQ11)","2020-Feb-08 17:06 ±    00:03","14.06 | 0.03614","13.87 | 0.03564","21.26","21.26","24.4","34 m -   77 m","bK20B11Q"
"(2020 CV2)","2020-Feb-09 14:27 ±    00:01","9.24 | 0.02375","9.18 | 0.02358","8.97","8.96","25.8","19 m -   42 m","bK20C02V"
"(2020 DM)","2020-Feb-09 19:34 ±    00:03","5.63 | 0.01445","5.56 | 0.01430","10.36","10.34","26.8","11 m -   26 m","bK20D00M"
"(2020 BW5)","2020-Feb-09 20:41 ± < 00:01","5.15 | 0.01325","5.15 | 0.01322","9.01","8.98","26.4","14 m -   31 m","bK20B05W"
"(2020 CJ2)","2020-Feb-09 21:33 ±    00:17","4.35 | 0.01117","4.32 | 0.01110","7.54","7.51","27.1","9.9 m -   22 m","bK20C02J"
"(2020 BK10)","2020-Feb-10 00:31 ± < 00:01","1.90 | 0.00488","1.89 | 0.00487","11.48","11.43","26.1","16 m -   36 m","bK20B10K"
"(2020 CY1)","2020-Feb-10 06:35 ± < 00:01","5.86 | 0.01505","5.86 | 0.01505","40.19","40.19","23.7","49 m -  110 m","bK20C01Y"
"(2020 CW2)","2020-Feb-10 10:07 ±    00:02","15.88 | 0.04079","15.70 | 0.04033","6.51","6.50","26.3","15 m -   33 m","bK20C02W"
"(2020 DY2)","2020-Feb-10 13:02 ±    00:06","8.43 | 0.02167","8.36 | 0.02147","8.46","8.45","25.1","26 m -   58 m","bK20D02Y"
"(2020 BC10)","2020-Feb-10 16:05 ± < 00:01","15.15 | 0.03894","15.03 | 0.03863","7.55","7.54","25.2","25 m -   55 m","bK20B10C"
"(2020 DG3)","2020-Feb-10 20:09 ±    00:08","7.79 | 0.02002","7.74 | 0.01989","2.69","2.64","27.5","8.4 m -   19 m","bK20D03G"
"(2020 DF)","2020-Feb-10 23:05 ±    00:04","3.44 | 0.00884","3.40 | 0.00874","9.17","9.14","26.3","15 m -   33 m","bK20D00F"
"(2020 CK2)","2020-Feb-11 04:53 ± < 00:01","1.24 | 0.00319","1.24 | 0.00318","5.46","5.30","29.3","3.7 m -  8.4 m","bK20C02K"
"(2020 CF2)","2020-Feb-11 05:17 ± < 00:01","1.36 | 0.00350","1.36 | 0.00349","3.48","3.26","27.5","8.3 m -   18 m","bK20C02F"
"(2020 DO2)","2020-Feb-11 09:19 ±    00:35","5.18 | 0.01332","5.02 | 0.01291","22.31","22.30","26.8","12 m -   26 m","bK20D02O"
"(2020 CH)","2020-Feb-12 01:19 ± < 00:01","11.57 | 0.02973","11.50 | 0.02954","9.44","9.43","25.3","23 m -   53 m","bK20C00H"
"(2020 DB1)","2020-Feb-12 05:52 ± < 00:01","7.06 | 0.01814","7.00 | 0.01800","14.70","14.69","24.5","33 m -   75 m","bK20D01B"
"(2020 DT)","2020-Feb-12 10:56 ±    00:05","4.35 | 0.01117","4.32 | 0.01110","14.72","14.71","28.0","6.7 m -   15 m","bK20D00T"
"(2020 DF1)","2020-Feb-12 12:37 ± < 00:01","11.81 | 0.03033","11.75 | 0.03019","15.97","15.97","24.6","32 m -   71 m","bK20D01F"
"(2020 DH)","2020-Feb-12 13:00 ± < 00:01","7.30 | 0.01875","7.25 | 0.01863","13.35","13.34","25.8","19 m -   41 m","bK20D00H"
"(2020 CF)","2020-Feb-12 16:55 ± < 00:01","14.77 | 0.03794","14.70 | 0.03778","5.29","5.28","27.3","9.0 m -   20 m","bK20C00F"
"(2020 CB3)","2020-Feb-13 08:49 ± < 00:01","9.66 | 0.02482","9.53 | 0.02448","19.47","19.46","24.5","33 m -   74 m","bK20C03B"
"(2020 DU)","2020-Feb-13 13:22 ±    00:06","0.85 | 0.00217","0.84 | 0.00215","9.96","9.84","28.7","4.9 m -   11 m","bK20D00U"
"(2020 CD3)","2020-Feb-13 16:20 ± < 00:01","0.12 | 0.00031","0.12 | 0.00031","4.07","NaN","31.7","1.2 m -  2.7 m","bK20C03D"
"(2020 CQ2)","2020-Feb-14 02:19 ± < 00:01","0.39 | 0.00099","0.39 | 0.00099","7.99","7.65","28.6","5.0 m -   11 m","bK20C02Q"
"(2020 DK1)","2020-Feb-14 05:55 ± < 00:01","15.18 | 0.03900","15.12 | 0.03885","5.57","5.56","26.9","11 m -   25 m","bK20D01K"
"(2020 DL)","2020-Feb-15 00:30 ± < 00:01","10.37 | 0.02665","10.28 | 0.02642","17.29","17.28","25.4","22 m -   50 m","bK20D00L"
"(2020 DD1)","2020-Feb-15 03:44 ±    00:05","15.87 | 0.04079","15.68 | 0.04028","7.86","7.85","27.0","11 m -   24 m","bK20D01D"
"(2020 DE1)","2020-Feb-15 04:19 ±    00:11","14.56 | 0.03740","14.38 | 0.03695","5.14","5.13","27.8","7.4 m -   17 m","bK20D01E"
"(2020 DK)","2020-Feb-15 06:00 ± < 00:01","12.35 | 0.03173","12.29 | 0.03158","9.66","9.65","26.0","17 m -   38 m","bK20D00K"
"(2020 DU1)","2020-Feb-15 10:56 ±    00:02","2.95 | 0.00757","2.92 | 0.00750","32.09","32.08","26.6","13 m -   28 m","bK20D01U"
"163373 (2002 PZ39)","2020-Feb-15 11:05 ± < 00:01","15.02 | 0.03860","15.02 | 0.03860","15.19","15.18","18.9","440 m -  990 m","a0163373"
"(2020 DL2)","2020-Feb-16 06:36 ± < 00:01","10.21 | 0.02625","10.16 | 0.02611","6.50","6.48","26.6","13 m -   29 m","bK20D02L"
"(2020 DS3)","2020-Feb-16 12:10 ±    00:04","7.70 | 0.01979","7.65 | 0.01965","7.55","7.53","25.9","18 m -   39 m","bK20D03S"
"(2020 DX1)","2020-Feb-16 12:20 ± < 00:01","16.79 | 0.04315","16.63 | 0.04274","6.93","6.92","26.5","13 m -   30 m","bK20D01X"
"(2020 BL14)","2020-Feb-16 15:30 ± < 00:01","18.01 | 0.04628","17.89 | 0.04598","8.85","8.84","25.2","25 m -   55 m","bK20B14L"
"(2020 CR2)","2020-Feb-16 19:42 ± < 00:01","3.13 | 0.00805","3.12 | 0.00801","21.83","21.81","27.3","9.3 m -   21 m","bK20C02R"
"(2020 CG2)","2020-Feb-17 08:19 ± < 00:01","2.25 | 0.00577","2.25 | 0.00577","8.68","8.62","24.5","34 m -   76 m","bK20C02G"
"(2020 DO)","2020-Feb-17 08:37 ± < 00:01","10.60 | 0.02724","10.55 | 0.02710","4.55","4.53","26.9","11 m -   25 m","bK20D00O"
"(2020 CK1)","2020-Feb-17 15:42 ± < 00:01","8.57 | 0.02203","8.50 | 0.02183","8.08","8.07","26.6","13 m -   29 m","bK20C01K"
"(2018 CW2)","2020-Feb-17 17:39 ± < 00:01","6.29 | 0.01615","6.29 | 0.01615","10.19","10.18","25.5","21 m -   47 m","bK18C02W"
"(2020 DB)","2020-Feb-18 02:45 ± < 00:01","3.76 | 0.00967","3.74 | 0.00961","21.63","21.62","26.7","12 m -   27 m","bK20D00B"
"(2020 DH2)","2020-Feb-18 05:57 ± < 00:01","6.34 | 0.01628","6.32 | 0.01624","9.87","9.85","25.2","24 m -   54 m","bK20D02H"
"(2020 DB4)","2020-Feb-18 09:03 ± < 00:01","13.64 | 0.03506","13.57 | 0.03486","5.15","5.13","25.3","23 m -   51 m","bK20D04B"
"(2020 DA1)","2020-Feb-18 10:32 ± < 00:01","0.50 | 0.00129","0.50 | 0.00129","19.07","18.96","29.7","3.0 m -  6.7 m","bK20D01A"
"(2020 BA10)","2020-Feb-18 14:06 ± < 00:01","12.22 | 0.03140","12.16 | 0.03125","9.01","9.00","25.4","22 m -   48 m","bK20B10A"
"(2020 DF2)","2020-Feb-18 15:26 ± < 00:01","4.07 | 0.01046","4.06 | 0.01043","15.47","15.45","26.2","15 m -   34 m","bK20D02F"
"(2020 DW)","2020-Feb-18 17:02 ± < 00:01","0.63 | 0.00161","0.63 | 0.00161","4.04","3.61","30.3","2.3 m -  5.1 m","bK20D00W"
"(2020 DD)","2020-Feb-18 19:09 ± < 00:01","2.48 | 0.00637","2.47 | 0.00635","38.70","38.68","23.5","52 m -  120 m","bK20D00D"
"(2020 DN4)","2020-Feb-19 00:35 ±    00:04","4.71 | 0.01211","4.69 | 0.01205","6.17","6.14","27.8","7.2 m -   16 m","bK20D04N"
"(2020 DJ2)","2020-Feb-19 05:16 ± < 00:01","2.81 | 0.00722","2.80 | 0.00721","11.82","11.79","26.3","15 m -   33 m","bK20D02J"
"(2020 DD2)","2020-Feb-19 05:53 ± < 00:01","3.88 | 0.00997","3.88 | 0.00996","10.19","10.16","25.9","17 m -   39 m","bK20D02D"
"(2020 CX1)","2020-Feb-19 11:01 ± < 00:01","14.03 | 0.03606","13.97 | 0.03590","7.87","7.86","24.1","41 m -   91 m","bK20C01X"
"(2020 DA)","2020-Feb-19 11:37 ± < 00:01","7.87 | 0.02022","7.86 | 0.02020","10.37","10.36","24.2","38 m -   85 m","bK20D00A"
"(2020 BL7)","2020-Feb-19 20:28 ±    00:08","13.87 | 0.03565","13.77 | 0.03537","8.54","8.53","25.0","27 m -   60 m","bK20B07L"
"(2020 CO2)","2020-Feb-19 20:36 ± < 00:01","3.86 | 0.00992","3.84 | 0.00987","15.35","15.34","26.7","12 m -   28 m","bK20C02O"
"(2020 CU2)","2020-Feb-19 23:47 ±    00:01","13.15 | 0.03378","13.04 | 0.03350","8.27","8.26","27.3","9.2 m -   21 m","bK20C02U"
"(2020 DG4)","2020-Feb-19 23:55 ±    00:03","3.30 | 0.00848","3.29 | 0.00844","7.18","7.13","28.2","6.2 m -   14 m","bK20D04G"
"(2020 BC9)","2020-Feb-20 04:41 ± < 00:01","13.85 | 0.03559","13.83 | 0.03555","9.30","9.29","23.4","57 m -  130 m","bK20B09C"
"(2020 DO4)","2020-Feb-20 10:47 ± < 00:01","9.27 | 0.02383","9.24 | 0.02374","4.92","4.89","27.5","8.5 m -   19 m","bK20D04O"
"(2020 DE)","2020-Feb-20 11:20 ± < 00:01","3.48 | 0.00895","3.47 | 0.00891","9.68","9.65","26.9","11 m -   24 m","bK20D00E"
"(2019 BE5)","2020-Feb-20 12:09 ± < 00:01","13.65 | 0.03508","13.65 | 0.03508","14.80","14.80","25.1","25 m -   57 m","bK19B05E"
"(2020 DC)","2020-Feb-20 16:21 ± < 00:01","5.86 | 0.01507","5.85 | 0.01504","4.99","4.96","26.7","12 m -   28 m","bK20D00C"
"(2020 CP2)","2020-Feb-20 16:21 ± < 00:01","4.99 | 0.01281","4.96 | 0.01275","21.07","21.06","25.5","21 m -   47 m","bK20C02P"
"(2020 DZ)","2020-Feb-20 17:19 ± < 00:01","1.53 | 0.00394","1.52 | 0.00391","11.25","11.19","28.5","5.2 m -   12 m","bK20D00Z"
"(2020 DD3)","2020-Feb-21 10:03 ±    00:01","2.65 | 0.00680","2.64 | 0.00677","20.39","20.37","24.9","28 m -   62 m","bK20D03D"
"(2020 DG1)","2020-Feb-21 15:02 ± < 00:01","13.67 | 0.03512","13.26 | 0.03408","24.02","24.01","24.5","33 m -   74 m","bK20D01G"
"(2020 DK2)","2020-Feb-21 17:29 ± < 00:01","3.95 | 0.01015","3.94 | 0.01012","13.50","13.48","26.3","14 m -   32 m","bK20D02K"
